EmployeeId,GenderCode,GenderName,Dateofbirth,Age,Level1Code,Level2Code,Level3Code,Level4Code,JobCategoryCode,UnionMember,UnionStatus,DateOfAppointment,DesignationCode,tenure,Salary,Overtime,A_ResignedDate,TravelModeCode,TravelMethodName,A_DateOfRetirement,Deleted,deleted_resign,GradeCode,EmploymentTypeCode,Category,AvgFinalScore,PromotionTypeName,PromotionTypeId,maxeffectdate,ResignationTypeId,ResignationTypeName,WorkingYears,NoOfCompaniesWorked,Average_LeavesPerMonth,ReportingPersonCode,ReportingDesignationCode,PromotionDate,MonthsinceLastpromotion2,OldDesignationCode,OldCategoryCode,OldGradeCode,latestpromotionday,allocated_leaves,usedleaves,leave_PercentagALL,AbsentiesmPercentage,AverageMonthlyWorkhrs,AvgOverTimeRate,avgyearlyhrsholidyhrsworked,HolidayworkingPercentage,avgyearlynoOfHolidaysworked,avgyearlywkndhrsworked,avgnofwkndsworked,weekendworkingPercentage,AvgShrtlveHrs,expectdwrkhrsR,expectdwrkhrsEX,sumofworkhrsRe,sumofworkhrsEx,Workinghrpercentage,sumwrhrsR,sumwrhrsE,noofweekendswrkd6E,noofweekendswrkd6R,wkendwrkpercntage,Noofweekendsworked6,sumwrholihre,sumwrholihrex,holidywrkpercentage6,noofholidaysworked6,sumOverTimeRate6monthsE,sumOverTimeRate6monthsR,overtimewrknpercntage,AbsentiesmPercentageE,AbsentiesmPercentageR,AbsenteeismPercntage6,allocatedleaves,usedleaves,LeavePercntagenew,exs,sre,sumofshrtlvehrs6
DAA75856-9FB6-41E6-A44F-381DEE6418DD,1,Male,31/3/1984,39,NULL,6,1006,NULL,136,0,0,1/3/2020,8944,1,0,0,26/1/2022,1,Air Plain,31/3/2044,1,0,0,54,PER,75.8,NULL,NULL,25/2/2022,2,Voluntary Resignation ,6,3,1.857142857,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,85,13,15.29411765,11.90965092,23.77,0,NULL,0,NULL,NULL,NULL,0,NULL,954,NULL,33.21000047,NULL,3.481132125,NULL,NULL,NULL,NULL,3.481132125,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,16.03773585,16.03773585,85,13,15.29411765,NULL,NULL,NULL
16F8F5BF-9D42-4BE5-8E41-3AA78CA8EC58,1,Male,14/11/1988,35,NULL,6,1006,NULL,134,0,0,16/3/2015,8935,0,0,0,12/2/2016,0,NULL,14/11/2043,1,0,0,54,PER,NULL,NULL,NULL,12/2/2016,2,Voluntary Resignation ,NULL,NULL,NULL,17102,8944,NULL,NULL,NULL,NULL,NULL,NULL,49,1,2.040816327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,1,2.040816327,NULL,NULL,NULL
A6415A1C-1AB7-417E-9E69-3D0337D64EB6,1,Male,18/10/1989,34,NULL,6,1006,NULL,134,0,0,25/9/2013,8935,2,0,0,30/1/2016,22,NULL,18/10/2044,1,0,0,54,PER,NULL,NULL,NULL,30/1/2016,2,Voluntary Resignation ,NULL,NULL,NULL,17102,8944,NULL,NULL,NULL,NULL,NULL,NULL,70,12.5,17.85714286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,12.5,17.85714286,NULL,NULL,NULL
64DE8882-ADE1-4D96-BDD4-3D68D1CECF3C,1,Male,1/7/1989,34,NULL,6,1003,NULL,134,0,0,26/5/2014,8935,2,0,0,22/11/2016,2,Private Vehicle ,1/7/2044,1,0,0,54,PER,NULL,NULL,NULL,22/12/2016,2,Voluntary Resignation ,0,1,3.5,17134,9010,NULL,NULL,NULL,NULL,NULL,NULL,101,17,16.83168317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101,17,16.83168317,NULL,NULL,NULL
BEB95456-9B33-4147-AC77-3D6C065AA24A,1,Male,21/10/1991,32,NULL,6,1006,34,134,0,0,15/7/2021,9049,0,0,0,2/8/2021,2,Private Vehicle ,1/1/1901,1,0,0,47,PROB,NULL,NULL,NULL,2/8/2021,2,Voluntary Resignation ,5,4,NULL,17365,9083,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,15.38461538,40.85,0,0,100,1,NULL,NULL,0,NULL,117,NULL,81.70999926,NULL,69.83760621,NULL,NULL,NULL,NULL,69.83760621,NULL,0,NULL,0,1,NULL,0,0,NULL,15.38461538,15.38461538,1,0,0,NULL,NULL,NULL
9263EC8C-2276-4FE7-A720-3D70FD9E39CF,1,Male,22/3/1967,56,NULL,10,NULL,NULL,130,0,0,1/9/2017,8957,2,0,0,20/5/2020,0,NULL,1/1/1901,1,0,0,47,PROB,0,NULL,NULL,20/5/2020,2,Voluntary Resignation ,NULL,NULL,1.7,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,88,2,2.272727273,97.10391823,0.92,0,NULL,0,NULL,0.02,1,0.420168067,NULL,360,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,100,100,88,2,2.272727273,NULL,NULL,NULL
36A5F8AB-36FD-4D95-8A07-3E33884DF367,1,Male,9/12/1985,38,NULL,7,1012,NULL,134,0,0,20/4/2022,9032,0,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,54,PER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17127,8986,NULL,NULL,NULL,NULL,NULL,NULL,34,0,0,28.51405622,119.86,0,6.619999886,20,1,12.44999981,2,3.883495146,NULL,NULL,963,NULL,585.0099955,60.7487015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,NULL,0,19.62616822,NULL,19.62616822,34,0,0,NULL,NULL,NULL
9772CB06-1364-44CA-BE8F-3ED7BD6259C6,2,Female,7/8/1994,29,NULL,6,1001,NULL,131,0,0,25/2/2020,9125,2,0,0,1/1/2023,2,Private Vehicle ,7/8/2049,1,0,0,54,PER,81.335,Performance,1,2/2/2023,2,Voluntary Resignation ,0,2,3.375,17201,9043,2/5/2022,8,8961,133,0,2/5/2022,96,39.5,41.14583333,12.96551724,394.33,0,2.25,4.166666667,1,0,1,0.333333333,NULL,963,963,478.1300018,478.1300018,49.65005211,NULL,NULL,NULL,NULL,49.65005211,NULL,NULL,NULL,NULL,NULL,0,0,0,14.01869159,14.01869159,14.01869159,96,39.5,41.14583333,NULL,NULL,NULL
84072639-48A0-48EC-8EC9-41D7B1BC3B88,2,Female,1/1/1996,27,NULL,11,NULL,NULL,134,0,0,15/11/2021,9151,1,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,47,PROB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5,17310,9150,NULL,NULL,NULL,NULL,NULL,NULL,29,2.5,8.620689655,62.90322581,54.76,0,3.740000089,30,2,29.70333385,17,41.6,NULL,NULL,963,NULL,214.7500011,22.30010395,NULL,0,22,NULL,0,22,NULL,0,0,2,0,NULL,0,60.74766355,NULL,60.74766355,29,2.5,8.620689655,NULL,NULL,NULL
7BAF7271-CEAB-420B-9CDE-4286E271DE00,2,Female,31/10/1978,45,NULL,6,1001,NULL,140,0,0,10/1/2022,9060,1,0,0,1/1/1901,0,NULL,31/10/2033,0,NULL,0,54,PER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.75,17465,9125,NULL,NULL,NULL,NULL,NULL,NULL,41,1.5,3.658536585,21.40221402,76.63,0,0,5.882352941,1,0,1,0.900900901,NULL,NULL,963,NULL,405.3299999,42.09034267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,17.75700935,NULL,17.75700935,41,1.5,3.658536585,NULL,NULL,NULL
85DCE06F-9116-4B40-BF71-43447695180B,2,Female,23/2/1992,31,NULL,6,1015,39,134,0,0,4/5/2020,9057,2,0,0,1/1/1901,2,Private Vehicle ,1/1/1901,0,NULL,0,54,PER,79.3,NULL,NULL,NULL,NULL,NULL,4,1,12.08333333,17218,9129,NULL,NULL,NULL,NULL,NULL,NULL,173,132,76.30057803,27.29927007,340.73,0,0,21.73913043,5,0,2,0.714285714,NULL,NULL,963,NULL,76.21000004,7.913811011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,NULL,0,90.65420561,NULL,90.65420561,173,132,76.30057803,NULL,NULL,NULL
632BE8C1-8EE4-481E-BCA7-4374E71E8C4E,2,Female,17/10/1984,39,NULL,8,NULL,NULL,136,0,0,16/2/2015,9043,8,0,0,1/1/1901,1,Air Plain,17/10/2034,0,NULL,0,54,PER,48.193333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.95833333,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,271,163,60.14760148,33.03754266,249.76,0,0,1.111111111,1,0,1,0.340715503,NULL,NULL,963,NULL,166.4300027,17.28245096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,51.40186916,NULL,51.40186916,271,163,60.14760148,NULL,NULL,NULL
E736C59C-1DBC-4F90-B54A-43F5FBF878BE,2,Female,13/1/2022,31,NULL,6,1009,41,139,0,0,8/11/2022,9045,0,0,0,1/1/1901,0,NULL,13/1/2077,0,NULL,0,97,PROB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17363,9074,NULL,NULL,NULL,NULL,NULL,NULL,4,0,0,21.21212121,88.18,0,0,20,1,NULL,NULL,0,NULL,NULL,333,NULL,166.4300003,49.97897907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,NULL,0,35.13513514,NULL,35.13513514,4,0,0,NULL,NULL,NULL
20D6F768-8C5D-4714-A769-4633F102E768,1,Male,15/10/1995,28,NULL,7,1012,NULL,134,0,0,1/3/2019,8935,2,0,0,1/7/2021,3,NULL,15/10/2055,1,0,0,54,PER,NULL,NULL,NULL,31/7/2021,2,Voluntary Resignation ,NULL,NULL,1.5625,17339,8973,NULL,NULL,NULL,NULL,NULL,NULL,80,12.5,15.625,57.3800738,61.05,0,0,4.761904762,2,NULL,NULL,0,NULL,1242,NULL,225.7499998,NULL,18.17632848,NULL,NULL,NULL,NULL,18.17632848,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,35.50724638,35.50724638,80,12.5,15.625,NULL,NULL,NULL
58CF8796-E286-4B7F-A8B9-46721DD32E91,2,Female,4/12/1973,50,NULL,6,1002,NULL,131,0,0,15/5/2000,9124,22,0,0,1/1/1901,1,Air Plain,4/12/2023,0,NULL,0,54,PER,49.733333,Performance,1,NULL,NULL,NULL,NULL,NULL,7.791666667,17435,9123,2/5/2022,9,8997,133,0,2/5/2022,452,85.5,18.9159292,12.21166893,730.98,0,9.090000153,1.149425287,1,3.48999998,1,1.861252115,NULL,NULL,963,NULL,1032.279995,107.1941844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,10.28037383,NULL,10.28037383,452,85.5,18.9159292,NULL,NULL,NULL
C06B24BB-5030-4FDD-B95D-46B51E283E39,1,Male,28/8/1987,36,NULL,6,1006,34,134,0,0,1/5/2017,9023,1,0,0,21/2/2019,0,NULL,28/8/2047,1,0,0,54,PER,0,NULL,NULL,21/3/2019,2,Voluntary Resignation ,NULL,NULL,3.681818182,17157,8999,NULL,NULL,NULL,NULL,NULL,NULL,83.5,46,55.08982036,37.13080169,181.56,0,NULL,0,NULL,2.755000114,1,1.554404145,NULL,738,NULL,244.2100005,NULL,33.09078598,0,NULL,NULL,1,33.09078598,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,54.87804878,54.87804878,83.5,46,55.08982036,NULL,NULL,NULL
9E5DACF1-F399-4AB9-BAFB-474D3EF93515,1,Male,5/7/1992,31,NULL,6,1006,NULL,134,0,0,12/9/2016,9006,-115,0,0,1/1/1901,0,NULL,1/1/1901,1,0,0,47,PROB,NULL,NULL,NULL,30/12/2016,2,Voluntary Resignation ,NULL,NULL,NULL,17135,8945,NULL,NULL,NULL,NULL,NULL,NULL,28,0,0,96.77419355,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,0,0,NULL,NULL,NULL
6FDBB774-789B-47D2-BC4C-476EC7FA0CB4,2,Female,11/12/1995,28,NULL,9,NULL,NULL,134,0,0,6/9/2021,9057,0,0,0,6/8/2022,0,NULL,1/1/1901,1,0,0,94,CON,NULL,NULL,NULL,5/9/2022,2,Voluntary Resignation ,NULL,NULL,NULL,17113,9061,NULL,NULL,NULL,NULL,NULL,NULL,52,0,0,42.55319149,50.69,0,NULL,0,NULL,NULL,NULL,0,NULL,1926,972,478.0300033,96.40000033,24.81983402,NULL,NULL,NULL,NULL,24.81983402,NULL,NULL,NULL,NULL,NULL,0,0,0,51.85185185,37.85046729,37.85046729,52,0,0,NULL,NULL,NULL
BFBD339E-C64C-4677-917F-47D6A4935370,1,Male,26/9/1992,31,NULL,6,1006,36,134,0,0,26/1/2015,9006,3,0,0,17/12/2018,22,NULL,26/9/2052,1,0,0,54,PER,30,NULL,NULL,17/1/2019,2,Voluntary Resignation ,NULL,NULL,5.818181818,17104,8991,NULL,NULL,NULL,NULL,NULL,NULL,119,58,48.7394958,46.91358025,100.66,0,NULL,0,NULL,0.100000002,1,0.518134715,NULL,1152,NULL,179.1300016,NULL,15.54947931,0.100000002,NULL,NULL,1,15.54947931,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,37.5,37.5,119,58,48.7394958,NULL,NULL,NULL
5A4C318F-F3FD-4060-80E9-47D83FF94A4E,1,Male,23/4/1994,29,NULL,7,1011,NULL,134,0,0,20/4/2021,8973,1,0,0,29/6/2022,4,NULL,27/4/2081,1,0,0,54,PER,NULL,NULL,NULL,29/7/2022,2,Voluntary Resignation ,1,1,10,17409,9108,NULL,NULL,NULL,NULL,NULL,NULL,32,13,40.625,16.76829268,187.32,0,5.175000191,12.5,1,0,1,1.481481481,NULL,1377,117,1035.199999,0,75.17792293,0,NULL,NULL,1,75.17792293,1,10.35000038,NULL,0.00751634,1,0,0,0,100,18.30065359,18.30065359,32,13,40.625,NULL,NULL,NULL
810526BB-FE2F-4DA0-9FF5-48F5AB4757FA,1,Male,16/8/1999,24,NULL,11,NULL,NULL,139,0,0,10/4/2022,9117,0,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,104,CON,NULL,NULL,NULL,NULL,NULL,NULL,0,1,NULL,17310,9039,NULL,NULL,NULL,NULL,NULL,NULL,32,0,0,1.136363636,106.12,0,NULL,0,NULL,131.3700004,20,100,NULL,NULL,315,NULL,282.9900005,89.8380954,NULL,50.76000023,8,NULL,16.11428579,8,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,32,0,0,NULL,NULL,NULL
5D173F08-EB24-418D-A3B6-48F82F2DE19B,1,Male,20/5/1993,30,NULL,9,NULL,NULL,140,0,0,2/7/2019,9023,1,0,0,21/9/2020,0,NULL,1/1/1901,1,0,0,47,PROB,NULL,NULL,NULL,21/9/2020,2,Voluntary Resignation ,0,1,1.333333333,17113,8999,NULL,NULL,NULL,NULL,NULL,NULL,104.5,4,3.827751196,48.67924528,82.93,0,NULL,0,NULL,NULL,NULL,0,NULL,1062,NULL,890.5099993,NULL,83.85216566,NULL,NULL,NULL,NULL,83.85216566,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,7.627118644,7.627118644,104.5,4,3.827751196,NULL,NULL,NULL
F2CC75C5-1FD8-4C62-9386-49FFFB31FE7F,2,Female,21/1/1988,35,NULL,6,1004,NULL,133,0,0,7/5/2012,9090,10,0,0,1/1/1901,2,Private Vehicle ,1/1/2043,0,NULL,0,54,PER,54.466666,Performance,1,NULL,NULL,NULL,0,4,31.25,17127,8986,1/6/2021,20,9008,133,0,1/6/2021,537,367.5,68.43575419,53.08804205,117.17,0,9.470000267,2.06185567,2,4.5,1,0.501672241,NULL,NULL,954,NULL,31.4400003,3.295597516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.470000267,0.992662502,1,0,NULL,0,33.01886792,NULL,33.01886792,537,367.5,68.43575419,NULL,NULL,NULL
55DBFAEE-3511-45EE-925F-4A7D482ECB32,1,Male,13/9/1988,35,NULL,6,1009,NULL,132,0,0,2/5/2014,9080,8,0,0,1/1/1901,1,Air Plain,13/9/2043,0,NULL,0,54,PER,61.6625,Performance,1,NULL,NULL,NULL,8,6,4.111111111,17127,8986,1/6/2021,20,8988,131,0,1/6/2021,303,29,9.570957096,50.17349063,13.2,0,0,3.409090909,1,0.002,1,1.372212693,NULL,NULL,963,NULL,2.410000086,0.250259614,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,NULL,0,16.82242991,NULL,16.82242991,303,29,9.570957096,NULL,NULL,NULL
6B8BD8B8-94B8-4945-ACC2-4AEE740DAE61,1,Male,2/6/1993,30,NULL,9,NULL,NULL,134,0,0,12/10/2020,8935,2,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,54,PER,69.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.222222222,17284,9127,NULL,NULL,NULL,NULL,NULL,NULL,76,26,34.21052632,12.24137931,305.52,0,11.7933333,40.74074074,3,0,1,0.490196078,NULL,NULL,972,NULL,628.9200025,64.70370396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2,0,NULL,0,13.88888889,NULL,13.88888889,76,26,34.21052632,NULL,NULL,NULL
0E3AD1B6-C82E-454F-989D-4B7944D75F78,1,Male,13/9/1995,28,NULL,7,NULL,NULL,134,0,0,11/10/2021,8973,1,0,0,1/1/1901,0,NULL,11/10/2081,0,NULL,0,54,PER,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1.916666667,17127,8986,NULL,NULL,NULL,NULL,NULL,NULL,50,10.5,21,7.507507508,247.55,0,19.5199995,9.090909091,2,NULL,NULL,0,NULL,NULL,963,NULL,996.5400014,103.4828662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.199999809,0.955347851,1,0,NULL,0,6.542056075,NULL,6.542056075,50,10.5,21,NULL,NULL,NULL
3C57FB7E-1E6B-4994-B3B1-4BC0583C4284,1,Male,30/8/1991,32,NULL,6,1004,NULL,134,0,0,20/4/2021,8973,1,0,0,15/4/2022,4,NULL,23/4/2081,1,0,0,54,PER,NULL,NULL,NULL,15/5/2022,2,Voluntary Resignation ,2,2,2.7,17208,9032,NULL,NULL,NULL,NULL,NULL,NULL,32,13.5,42.1875,24.7148289,102.63,0,0,5,1,0,1,1.851851852,NULL,396,NULL,144.0200001,NULL,36.3686869,NULL,NULL,NULL,NULL,36.3686869,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,34.09090909,34.09090909,32,13.5,42.1875,NULL,NULL,NULL
64DEE14D-9CD3-4BF2-82A8-4C93D316A7A2,1,Male,11/1/2002,21,NULL,6,1002,NULL,139,0,0,1/12/2022,9157,0,0,0,1/1/1901,0,NULL,15/11/2082,0,NULL,0,97,PROB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17435,9123,NULL,NULL,NULL,NULL,NULL,NULL,2,0,0,100,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,180,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,100,NULL,100,2,0,0,NULL,NULL,NULL
5C0F155B-13B7-4429-9CCD-4CD1D08A122E,2,Female,6/5/1985,38,NULL,6,NULL,NULL,131,0,0,2/1/2023,9122,0,0,0,1/1/1901,0,NULL,6/5/2040,0,NULL,0,47,PROB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17435,9123,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,10.34482759,110.19,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL
BC10FBB4-83DA-488B-848B-4D60577C1E85,1,Male,9/4/1978,45,NULL,6,1006,35,131,0,0,8/8/2011,8977,7,0,0,4/3/2019,0,NULL,9/4/2038,1,0,0,54,PER,40,NULL,NULL,15/4/2019,2,Voluntary Resignation ,-89,3,3.318181818,17107,9024,NULL,NULL,NULL,NULL,NULL,NULL,294,38.5,13.0952381,34.83146067,236.62,0,NULL,0,NULL,9.725000381,2,1.869158879,NULL,558,NULL,150.0700007,NULL,26.89426535,NULL,NULL,NULL,NULL,26.89426535,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,48.38709677,48.38709677,294,38.5,13.0952381,NULL,NULL,NULL
C1D65EFC-2003-4FFE-8B2B-4E7621C27047,1,Male,13/10/1995,28,NULL,6,1004,NULL,140,0,0,1/7/2021,8973,1,0,0,1/1/1901,0,NULL,12/6/2081,0,NULL,0,54,PER,80.8,Performance,1,NULL,NULL,NULL,NULL,NULL,5.8,17208,9032,2/5/2022,9,9033,134,0,2/5/2022,81,28,34.56790123,11.89320388,358.02,0,19.96000004,7.692307692,2,NULL,NULL,0,NULL,NULL,963,NULL,1099.570004,114.1817242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.38000011,1.285565952,1,0,NULL,0,13.08411215,NULL,13.08411215,81,28,34.56790123,NULL,NULL,NULL
11494451-620D-40C6-B802-5107734D9827,1,Male,6/11/1977,46,NULL,7,1012,NULL,136,0,0,1/12/2003,8991,15,0,0,1/1/2019,27,NULL,6/11/2032,1,0,0,54,PER,24.89,NULL,NULL,1/2/2019,2,Voluntary Resignation ,NULL,NULL,2.9375,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,322,22.5,6.98757764,58.28460039,61.17,0,0,4,1,8.33000005,5,7.389162562,NULL,945,NULL,238.7400009,NULL,25.26349216,12.23999977,NULL,NULL,2,25.26349216,2,0,NULL,0,1,NULL,0,0,NULL,43.80952381,43.80952381,322,22.5,6.98757764,NULL,NULL,NULL
D562BA2D-9080-4404-872C-542A41E455F1,2,Female,1/7/1996,27,NULL,6,NULL,NULL,140,0,0,2/1/2023,9057,0,0,0,1/1/1901,0,NULL,1/7/2051,0,NULL,0,47,PROB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17218,9129,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,31.03448276,42.7,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,NULL,NULL,NULL
24179636-6447-48AC-AFC4-549DC9864453,1,Male,27/12/1991,32,NULL,6,1006,34,140,0,0,1/2/2022,9115,1,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,54,PER,NULL,NULL,NULL,NULL,NULL,NULL,8,4,1.666666667,17218,9129,NULL,NULL,NULL,NULL,NULL,NULL,40,5,12.5,12.5,128.15,0,15.28000046,50,8,NULL,NULL,0,NULL,NULL,963,NULL,567.7700012,58.95846326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.01,0.001038422,3,0,NULL,0,11.21495327,NULL,11.21495327,40,5,12.5,NULL,NULL,NULL
C2CE27DC-2048-46FE-BB30-54A831F1CD17,2,Female,19/11/1988,35,NULL,6,1005,NULL,134,0,0,20/6/2016,8976,-115,0,0,1/1/1901,0,NULL,19/11/2043,1,0,0,47,PROB,NULL,NULL,NULL,22/2/2017,2,Voluntary Resignation ,NULL,NULL,2.25,17137,8977,NULL,NULL,NULL,NULL,NULL,NULL,34,11,32.35294118,96.77419355,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,11,32.35294118,NULL,NULL,NULL
340C70A3-6B59-402B-A821-561E0C97A192,1,Male,12/5/1998,25,NULL,6,1009,NULL,139,0,0,22/10/2018,9152,4,0,0,1/1/1901,3,NULL,12/5/2058,0,NULL,0,101,PROB,64.356666,Performance,1,NULL,NULL,NULL,NULL,NULL,5.125,17371,9050,1/10/2022,4,9044,139,0,1/10/2022,196,83,42.34693878,14.62264151,763.39,0,11.02999973,2.702702703,2,2.144999981,1,1.187648456,NULL,NULL,963,NULL,985.9100009,102.379024,NULL,0,1,NULL,0,1,NULL,11.02999973,1.145378996,1,0,NULL,0,11.21495327,NULL,11.21495327,196,83,42.34693878,NULL,NULL,NULL
B61B310B-0FA2-4DEF-B3E5-5737B9C39FE4,1,Male,30/8/1977,46,NULL,6,1009,NULL,130,0,0,1/9/1996,9065,26,0,0,1/1/1901,0,NULL,30/8/2037,0,NULL,0,54,PER,17.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.6,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,416,0,0,92.49363868,5.14,0,NULL,0,NULL,0.629999995,3,1,NULL,NULL,531,NULL,35.44999886,6.676082647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,83.05084746,NULL,83.05084746,416,0,0,NULL,NULL,NULL
D2E0091E-E5A1-4684-8428-583DEFBD7E91,1,Male,30/12/1992,31,NULL,6,1006,34,131,0,0,1/9/2020,9082,2,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,54,PER,84,Performance,1,NULL,NULL,NULL,NULL,NULL,2.6,17218,9129,2/5/2022,9,9083,133,0,2/5/2022,82,5.5,6.707317073,8.278145695,577.07,0,49.64750004,57.14285714,6,41.61000045,7,9.349593496,NULL,NULL,963,NULL,1083.110005,112.4724824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3,0,NULL,0,4.672897196,NULL,4.672897196,82,5.5,6.707317073,NULL,NULL,NULL
EA991296-397D-4915-A1E2-59A93EE669AE,1,Male,27/9/1973,50,NULL,6,1006,37,132,0,0,1/11/2010,9100,12,0,0,1/1/1901,1,Air Plain,27/9/2033,0,NULL,0,54,PER,55.75,Performance,1,NULL,NULL,NULL,1,1,5.666666667,17099,9065,1/10/2021,16,8983,131,0,1/10/2021,443,54,12.18961625,52.27750526,229.92,0,13.56999969,1.149425287,1,2.410000006,1,0.693240901,NULL,NULL,963,NULL,239.3400021,24.85358277,NULL,0,1,NULL,0,1,NULL,NULL,NULL,NULL,0,NULL,0,42.99065421,NULL,42.99065421,443,54,12.18961625,NULL,NULL,NULL
83D1802A-53B0-4534-96B7-59D496F87AF1,1,Male,27/1/1995,28,NULL,6,1004,NULL,134,0,0,1/3/2022,9073,0,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,54,PER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,17175,9090,NULL,NULL,NULL,NULL,NULL,NULL,39,1,2.564102564,16.80672269,113.59,0,NULL,0,NULL,0,1,1.030927835,NULL,NULL,963,NULL,586.7899971,60.93354072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,12.14953271,NULL,12.14953271,39,1,2.564102564,NULL,NULL,NULL
